"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
34496,486,12753.53529886,26974.2451508,138.67514495,103574.64227998,19131.03581975,1640.67942764,12.79136028
34497,486,13708.7547543,14137.38500739,85.56745001,37470.82342484,18436.08709048,1590.69387559,14.45741691
34498,486,14108.26286597,10951.24059129,93.43606014,55720.42654196,18727.89860814,1982.50540404,14.07934278
34499,486,15663.13507169,27432.92560665,130.90475296,199781.97421357,18078.15030357,2400.32078647,8.71524439
34500,486,18125.09687728,15653.94777056,148.78080888,155482.83035003,17200.50094374,2394.79034345,14.18603642
34501,486,18099.29705951,28402.66790527,127.96023461,118292.27761439,18084.93114959,1855.93504119,10.9123045
34502,486,18625.92655496,8463.20644131,135.68132557,241513.25519424,16349.89809119,2651.57522529,8.51144573
34503,486,19392.92451319,13993.28335911,92.63411981,36768.13878771,16335.07802435,2067.86372952,21.91974628
34504,486,20742.55759026,29384.89331649,117.88807711,77215.1642404,17094.73134725,2126.63066061,16.47432056
34505,486,22733.52886575,18543.63658385,113.80873539,158184.02586084,16887.51001304,2432.12684125,8.63096683
34506,486,23798.74684484,30270.19740278,152.42619295,98318.67847862,15034.89934535,1892.16242277,18.55328121
34507,486,24167.27670944,14951.39488538,123.2822668,98162.37823931,15124.57798131,1826.83858302,12.0852312
34508,486,26050.98722251,27889.53968973,129.99700674,189834.42331753,15977.22365374,2209.05024723,8.33419434
34509,486,26292.2536847,8944.17800036,91.9209868,28832.71671097,13885.49321692,1695.77662291,22.62149153
34510,486,26420.80151646,17180.13388892,111.91526705,64775.54474081,14550.57678864,2433.28737566,20.44541955
34511,486,29520.43847195,13537.87687631,118.0613675,225665.23098539,13968.57979304,2851.811873,7.58234643
34512,486,30947.05347613,12874.23026383,108.5097801,64889.62599768,13309.22761572,1571.0026372,12.47326394
34513,486,31366.86824764,14400.12757446,127.5240071,136865.10515976,12888.01099868,1864.55129849,9.41729576
34514,486,31650.14184539,30164.16426895,70.7262904,26537.54970366,14492.30674556,1770.61880824,16.65202079
34515,486,31767.10184068,1570.05567677,140.2503398,56464.62008604,11463.08834468,1738.74876872,25.38267964
34516,486,31927.46036326,4460.12992594,93.97631701,46384.49319412,12493.6341745,1730.15098538,14.90923502
34517,487,2032.77793417,13113.55195544,124.07458061,58871.8983734,20152.07386137,2332.66341524,26.01834487
34518,487,2833.66610407,22782.79354425,136.30580324,64116.40715511,20484.34838587,2208.9835035,26.92265171
34519,487,4070.46729347,23720.72622424,72.22587645,33847.50650518,20441.22669431,1845.53053965,14.06763117
34520,487,4033.22754237,29297.81211993,122.81130816,95323.21324928,20156.199805,2620.41773205,17.71729646
34521,487,4246.26696602,13338.78739567,113.64974666,92279.58283152,20514.9539254,2311.97399623,14.02348546
34522,487,4264.94596647,24469.05504933,127.15355098,101611.48873736,19952.05538456,2067.51675516,13.98326608
34523,487,4492.40246693,3330.68647637,160.4133205,108388.0090432,17976.32685634,2535.89131356,24.83951434
34524,487,4943.31299403,9351.11996315,129.96379507,116989.31547095,19673.52508639,2343.11694581,14.32990527
34525,487,5970.72958203,29595.67222323,99.65966284,76030.94218367,20238.80606967,2142.64677969,12.4796344
34526,487,6972.8656609,16412.3710065,148.32593455,137215.46909908,19512.51300465,2303.04762727,15.36950808
34527,487,7534.05763924,1190.74047115,129.37665487,74873.14844177,18400.89104929,1898.36136078,17.98896004
34528,487,10223.46552063,15794.84573877,118.21798433,111701.43190904,19163.77083073,2187.68131999,11.77744986
34529,487,10935.85177521,21338.30277536,111.30573723,100993.35681813,20010.67496283,2353.57325033,12.56329084
34530,487,11458.18050274,13672.7631724,98.941134,86944.93843788,20028.04465638,1868.06947702,9.3984183
34531,487,11555.86761939,26417.01395841,104.92192802,63679.86371157,19639.4974225,1981.28302218,15.0896453
34532,487,12253.08697786,13462.47903809,114.93464114,112582.41085632,19234.87078059,1922.84126709,9.76123175
34533,487,12472.65307309,6631.62616164,135.29943156,217881.29907923,18471.7680597,2769.84060867,9.80224833
34534,487,12748.42938888,26990.97829072,90.79093035,69118.3404644,19071.52386078,1892.07895381,10.31308429
34535,487,13644.74879537,14095.32827813,99.26885227,59147.538641,18887.10485784,2417.7045915,17.971039
34536,487,15657.16653474,27451.58346804,123.44004358,107522.72149663,18668.17620143,2050.20483609,12.40965322
34537,487,18148.57819789,15629.40961279,113.16184894,108588.52549852,17292.06407322,1888.05411678,9.66179304
34538,487,18118.8528641,28386.17967372,121.93624552,119095.92204334,17480.50689539,2283.56067007,12.20070593
34539,487,18632.66001645,8461.42327737,133.72323939,267571.82100448,16828.79034368,2675.50640199,7.54592831
34540,487,19451.74946263,14034.64001962,40.572543,23313.71390382,17551.87776519,2163.68951055,10.9564624
34541,487,20743.49419568,29372.41738038,101.01321118,63623.06824239,16484.87658972,1753.07782778,12.49753443
34542,487,22740.08106329,18546.13406091,116.525405,167543.64788956,16562.35529391,2352.0970176,8.22581046
34543,487,23763.43050013,30299.9411314,124.55738904,73909.03434441,16224.9744434,1733.91043765,15.5224384
34544,487,24155.18158621,14914.91417968,126.8140415,112065.91235873,15504.2226327,1941.45414098,11.84947183
34545,487,26040.70818978,27888.73020381,126.54276125,162678.61876444,16207.14918614,1820.51469944,7.62894996
34546,487,26405.75233596,17211.42821114,117.23022286,52642.95897308,14775.75154321,1972.3516933,22.18118506
34547,487,29520.12701802,13531.11602117,122.69389157,230687.40461153,14183.93459224,2304.98453717,6.43490245
34548,487,30948.76547723,12909.77542469,127.80887177,68492.26404476,12817.19302845,2240.5560727,22.68791115
34549,487,31354.23575533,14417.23754745,123.76479614,113729.51457073,13108.24711184,1910.76180317,10.98928957
34550,487,31643.95752441,30183.73196538,98.87772086,39468.79263676,13875.19141546,1749.26962386,19.3535613
34551,487,31793.97840447,1611.90464682,152.96439061,64799.03723012,10734.03000503,1602.10726336,23.99330772
34552,487,31955.84617714,4428.6681759,86.56185699,44114.55755008,12176.4480775,1819.49654797,14.32162257
34553,488,414.29296381,26497.65246222,141.81984547,59383.32814436,19759.01037391,1879.3446962,26.63415087
34554,488,684.71123937,21455.56922597,118.53600227,70960.69561043,20785.42266476,2570.6116513,21.8812345
34555,488,2024.63553334,13116.37699972,118.65542908,79444.24098987,19879.72236821,1965.54264714,14.97696277
34556,488,2868.99597141,22834.63673597,106.39797107,45626.40379063,21038.25215565,1770.80640729,19.29575277
34557,488,4053.84495766,29268.82028475,117.51426913,100289.78199979,20399.95766281,1659.42153101,9.84727127
34558,488,4095.35253575,23654.53811302,170.58920293,81534.55571254,19981.58359701,2238.45480911,32.76884827
34559,488,4289.32719969,13295.5171372,122.63496751,98513.76867677,20451.42957244,2333.62623607,15.22923408
34560,488,4222.43185092,24470.62920914,126.87708965,97743.96500472,20523.23526674,2547.0196781,17.83128936
34561,488,4484.05382241,3332.0457577,105.01735332,77158.81082562,19473.71310785,2418.68142106,15.22547304
34562,488,4933.57987409,9368.89550321,114.97724693,96832.94287279,19892.0741303,2439.73617103,14.40152415
34563,488,6014.84816629,29571.10881914,129.31877168,84533.03919637,20019.85516837,2308.57309779,19.35734124
34564,488,6942.69652169,16391.95233984,106.52112506,88291.26020687,21146.83914588,2660.8773512,15.01311213
34565,488,7555.98345245,1193.2468346,118.32839651,53834.33473797,18415.36891888,2230.47047458,24.9462141
34566,488,10207.22900887,15792.03170474,121.89261117,132820.5414797,19615.23425988,1998.28177132,9.57042386
34567,488,10948.48647202,21352.11149462,118.88684664,104934.32213441,19574.11559812,2364.12341651,13.68580496
34568,488,11215.27044247,19538.12394992,131.25461524,45883.96523664,19905.37349683,2636.03237555,41.84441847
34569,488,11212.21022239,19936.03363995,246.30134313,157092.56938626,17942.78028772,2195.98635676,33.97116127
34570,488,11448.89011666,13679.79035572,129.11228593,128658.17584578,19297.53652644,2403.53211937,13.20518234
34571,488,11518.07883654,26398.76252958,117.04471659,54599.3563591,18415.9977892,2104.57648494,22.7534952
34572,488,12219.51218459,13454.43773279,118.78045693,102384.28023752,19784.63578387,2251.43419102,13.33697481
34573,488,12476.35911772,6637.751106,122.37937621,204789.54462555,18539.89023865,2492.53143163,7.79894723
34574,488,12727.66989418,26993.73399566,133.28221736,59176.18222522,18747.38508316,2339.76699711,29.63298175
34575,488,15637.00066779,27422.3416048,115.66176624,108862.11676127,17905.97501425,2202.17533334,11.69062797
34576,488,17158.89124347,1803.74732585,76.81278963,53770.23292788,15977.48246985,1856.91699851,9.83889227
34577,488,18126.21835587,15633.1693614,100.89507826,96333.53116548,18010.13906873,2251.18809142,10.57648295
34578,488,18126.96612665,28397.52045423,121.4220879,96382.29566021,17239.05611305,2308.98817917,15.12393218
34579,488,18614.98153404,8476.36572347,122.29400743,189120.15084727,18110.24015487,2460.10894189,8.32414263
34580,488,18887.10548433,31163.58690766,115.82019087,78721.92238127,16724.21333069,2010.30421395,14.79307318
34581,488,19366.00143266,13998.62383174,104.86724753,41339.71306853,17323.03653622,1679.80961203,19.68765816
34582,488,20724.18206655,29375.33037561,103.47147892,71793.46112663,16541.9322603,2009.56162296,13.24492933
34583,488,20918.33418044,20231.92948563,113.00969407,45000.19356123,15436.4134138,2067.48070314,25.4483458
34584,488,22738.28059559,18552.66741823,120.12196398,186974.29890381,15963.78910278,1723.00890556,5.71328229
34585,488,23754.00986518,30288.71172542,131.43014483,87458.62885913,16039.35343844,2206.85337733,18.43066861
34586,488,24143.60762243,14910.94981595,132.7682686,75576.72026445,15135.12359644,1800.86585599,17.7372917
34587,488,26051.52897029,27898.33805171,114.60037927,155914.47442019,16088.40692037,1867.46173592,6.81309265
34588,488,26412.82948566,17183.82405187,127.22745618,79881.17000302,14151.62319229,1587.30314726,13.67388502
34589,488,29524.62276908,13532.40672972,118.96512171,226646.351926,13912.68670121,1866.35264972,5.0165131
34590,488,30939.15077769,12897.11196625,133.3568768,77589.40713236,12807.42302252,1872.56524629,18.11250171
34591,488,31377.78956979,14430.41009877,116.47448544,101135.13005851,13743.96317727,1666.29108253,9.64838868
34592,488,31653.47704836,30238.25900767,108.05779943,49809.76200583,13401.54354901,2051.74899473,21.05121049
34593,488,31790.60303233,1548.79416101,140.7422591,66459.57832028,11444.95110784,1428.79726739,17.8439601
34594,488,31935.01370123,4445.04886191,120.20225258,60663.91151014,10986.5007145,1513.92454355,15.47131296
34595,489,400.76534386,17221.99684016,132.25433776,43906.73912626,20836.81568719,2269.6510527,38.18643759
34596,489,662.62583328,21474.91165989,102.00031588,66592.34859415,20507.10207318,2202.43771355,15.25545458
34597,489,1789.72481863,3260.00050507,112.01625168,74060.14546873,18490.96611571,1987.74065908,14.63626814
34598,489,2013.16013244,13124.63079707,174.54884091,114691.42737909,18971.57903115,1843.1510312,20.04788516
34599,489,2789.62296565,22884.07512285,122.7598468,39092.76027404,20963.83886591,1617.74100041,26.65140434
34600,489,4065.14628646,29309.58293901,140.56432578,104509.24814046,19508.79119826,1747.25781089,13.84435227
34601,489,4102.27271435,23707.00433922,131.93454691,76491.99837747,19875.96228848,2386.938044,22.95195748
34602,489,4248.74898634,13320.79587845,116.96086931,90402.36313286,19588.01886116,2122.14039645,13.84279401
34603,489,4235.12731663,24419.70823705,136.32676623,105880.36649575,20140.89592501,2048.03726078,15.1247342
34604,489,4458.65176451,3309.21786463,148.2553558,106492.63060457,18431.40821734,1935.55958081,16.62970419
34605,489,4923.99788041,9380.4205688,162.21178845,157187.24089276,19113.85822685,2263.52357219,15.61996346
34606,489,5983.793035,29544.03027165,147.34934447,111742.00079461,19499.67946281,2388.66242793,19.33016959
34607,489,6937.45295069,16403.61369394,115.06883707,110413.4351042,19244.97689175,2134.85004667,11.07113485
34608,489,7496.24144976,1214.7892886,118.42894366,47852.67243778,18622.35279726,2304.70448119,29.04157283
34609,489,9562.63094987,2889.89512796,56.88503617,25230.05271944,18237.75021342,1595.25365974,11.40818137
34610,489,10171.02339376,15806.54267115,133.26758114,118461.34488108,19117.50106034,2362.21368838,14.94635053
34611,489,10952.23359761,21346.5227293,128.85263814,132299.47514207,19296.78417477,2297.37976669,12.23007935
34612,489,11456.39916571,13685.13848603,115.18439139,111218.63869188,19322.01146466,1911.64524136,9.86207585
34613,489,12225.825973,13452.90287258,114.38547221,93086.38589615,19675.46187026,1855.09615401,11.28992111
34614,489,12472.23525415,6617.10218259,146.60798331,223445.4710454,17972.55967562,2171.75149096,8.7118485
34615,489,12700.60838761,26985.82264243,155.78626916,99939.50958243,18084.61512149,1917.10523116,19.27094459
34616,489,15644.49828054,27436.40045259,124.49851504,86595.92966633,17829.42435223,2610.6035438,19.92173766
34617,489,18111.11332308,15639.2806729,121.87448189,120344.10336517,17457.4940656,2333.28256698,12.32531924
34618,489,18100.02338555,28374.32110441,105.80063629,100908.08517678,18329.26529005,2240.47069665,10.93121478
34619,489,18602.52104859,8492.10206113,142.16243133,177630.12765758,17976.28327367,1926.24188193,9.1748761
34620,489,18905.33817012,31146.71151299,109.62949555,88372.35462889,17027.72703852,2134.1773565,12.6694753
34621,489,19216.12510839,12975.17956891,90.53949873,53250.12986234,17495.96143165,1890.62820445,13.30924935
34622,489,19393.1275156,13967.14033889,36.02781773,24693.21853414,18010.84946999,2255.9415262,9.53950646
34623,489,20714.55354906,29364.70527019,139.67287162,98543.37511954,16589.69573999,1980.68601401,16.44338248
34624,489,20900.31284669,20186.57477966,145.50030784,94292.44043459,15986.35922329,1827.39993516,17.1174766
34625,489,22730.18761009,18543.16298352,127.99849054,183830.53792142,16179.0903434,2179.57370755,8.25206276
34626,489,23759.17713684,30239.24729193,168.26788903,93967.67729352,15697.73193834,1847.2859932,22.86362127
34627,489,24203.01511747,14936.72284696,91.18608169,46904.79761644,15932.52141067,1682.93379221,13.6162824
34628,489,26052.65345942,27893.08631842,121.77635102,170084.53768325,17602.41234281,2490.45052761,9.29624792
34629,489,29515.11009732,13532.20559814,121.78378609,229666.76612609,14561.42197558,2711.67356628,7.49789058
34630,489,30912.13686753,12883.14482361,133.2180332,85460.41216249,12307.09670682,1438.48395448,12.61496756
34631,489,31387.01466651,14409.74319028,100.29917649,95951.75794021,13608.75383274,1966.53121388,9.18222408
34632,489,31742.63545083,1593.86063381,104.81158942,40576.42011574,11865.43290046,1478.73494991,17.64348797
34633,489,31616.12192174,30244.28047594,136.90078797,58964.06055077,13575.54711931,1948.71070678,26.03797305
34634,490,418.0165377,26542.99362969,124.10586172,45832.08462519,19463.02274088,2008.06015291,28.78403409
34635,490,637.33881552,21439.25367613,97.52490492,59775.70422846,21429.28553321,2193.53491453,15.64200425
34636,490,1834.51032789,3234.87808916,92.07368952,57444.81481249,19083.33767008,2346.94447167,15.75943951
34637,490,2007.0682145,13138.58455372,135.68947855,64096.1155818,19540.59775862,2176.13831051,26.30811668
34638,490,2862.59803302,22806.68901244,134.03716393,72124.02237653,19933.36005163,1869.89158781,19.6410661
34639,490,4105.49132489,23670.8061692,147.13451531,96484.0416166,19237.70453642,2019.86295821,18.88055366
34640,490,4065.68614303,29313.61297598,126.22849778,95239.44586689,18911.72979659,1969.55215178,14.02243352
34641,490,4215.02915959,13347.55896515,142.04686805,89444.01822632,20092.03368112,2480.9915019,23.41239858
